Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
16-07-2024 22:49,22:49:00,CNR9207534980,canceled by driver,CID926602,Prime Plus,Whitefield,Kammanahalli,,,,Customer related issue,,,819,,0,4.1,3.993771736
13-07-2024 10:16,10:16:00,CNR8478607960,success,CID374876,Prime Sedan,Shivajinagar,BTM Layout,35.0,45.0,,,no,,484,upi,16,4.2,4.5
04-07-2024 08:50,08:50:00,CNR6867991693,success,CID139968,Prime Plus,Bellandur,Indiranagar,84.0,70.0,,,no,,648,cash,3,3.2,4.8
04-07-2024 11:55,11:55:00,CNR4134417165,success,CID298474,Bike,Ulsoor,Whitefield,196.0,130.0,,,no,,153,cash,20,4.4,3.9
21-07-2024 01:50,01:50:00,CNR6026842144,success,CID533256,Prime SUV,Bannerghatta Road,Padmanabhanagar,70.0,140.0,,,no,,232,credit card,28,4.4,4.7
05-07-2024 08:41,08:41:00,CNR1373400641,canceled by driver,CID137733,Mini,Shivajinagar,Kadugodi,,,,More than permitted people in there,,,478,,0,4.5,3.993771736
01-07-2024 05:01,05:01:00,CNR7756361076,canceled by driver,CID843494,Auto,Koramangala,Hebbal,,,,Customer was coughing/sick,,,850,,0,4.6,3.993771736
06-07-2024 00:38,00:38:00,CNR1058833099,success,CID705304,Bike,Frazer Town,Jayanagar,294.0,75.0,,,no,,673,cash,25,4.4,3.6
22-07-2024 12:46,12:46:00,CNR8150133799,driver not found,CID406881,eBike,Chickpet,HSR Layout,,,,,,,315,,0,4.8,3.993771736
20-07-2024 00:11,00:11:00,CNR3136784868,success,CID703583,Prime SUV,Shivajinagar,Indiranagar,63.0,125.0,,,no,,1033,cash,2,4.2,3.6
17-07-2024 03:54,03:54:00,CNR2919641369,canceled by customer,CID137586,Prime SUV,Tumkur Road,Langford Town,,,Driver is not moving towards pickup location,,,,825,,0,4.1,3.993771736
23-07-2024 23:49,23:49:00,CNR4311649934,canceled by customer,CID379072,Prime SUV,Sahakar Nagar,Hosur Road,,,Wrong Address,,,,213,,0,3.0,3.993771736
28-07-2024 13:53,13:53:00,CNR8258871692,driver not found,CID804974,Auto,Peenya,Cox Town,,,,,,,125,,0,3.3,3.993771736
29-07-2024 00:08,00:08:00,CNR7844432925,success,CID635965,Prime SUV,Electronic City,KR Puram,280.0,80.0,,,no,,362,cash,36,4.9,4.6
03-07-2024 16:49,16:49:00,CNR3149119791,success,CID606573,Mini,Hebbal,Ulsoor,224.0,50.0,,,no,,471,credit card,22,3.6,3.3
01-07-2024 22:15,22:15:00,CNR6545513695,success,CID932866,Prime SUV,Kengeri,Devanahalli,252.0,125.0,,,no,,163,upi,23,4.1,4.3
13-07-2024 03:12,03:12:00,CNR6427297269,success,CID418039,Mini,Shivajinagar,KR Puram,56.0,140.0,,,no,,142,cash,6,4.4,3.6
25-07-2024 03:49,03:49:00,CNR1684336791,canceled by customer,CID339379,Prime Plus,HSR Layout,Kengeri,,,AC is Not working,,,,451,,0,4.1,3.993771736
05-07-2024 09:23,09:23:00,CNR8107628541,canceled by customer,CID131079,Prime SUV,Peenya,Kadugodi,,,Driver is not moving towards pickup location,,,,358,,0,3.5,3.993771736
03-07-2024 18:16,18:16:00,CNR8516392891,success,CID214348,Prime Sedan,Shivajinagar,Kadugodi,308.0,60.0,,,no,,365,cash,36,3.6,4.0
12-07-2024 12:38,12:38:00,CNR5043217856,canceled by driver,CID298396,Auto,Sarjapur Road,Chamarajpet,,,,Personal & Car related issue,,,752,,0,4.1,3.993771736
18-07-2024 17:39,17:39:00,CNR7829903493,canceled by driver,CID459892,eBike,Indiranagar,Kammanahalli,,,,Customer was coughing/sick,,,531,,0,4.5,3.993771736
17-07-2024 22:51,22:51:00,CNR4290294193,canceled by driver,CID451045,Auto,Richmond Town,Sahakar Nagar,,,,Customer was coughing/sick,,,111,,0,4.6,3.993771736
30-07-2024 17:37,17:37:00,CNR4330381266,success,CID215319,Auto,Banashankari,Rajarajeshwari Nagar,168.0,135.0,,,no,,216,upi,5,4.9,4.3
11-07-2024 10:25,10:25:00,CNR6146948780,success,CID988392,eBike,Bannerghatta Road,Kammanahalli,196.0,125.0,,,no,,147,upi,39,4.7,3.2
23-07-2024 06:51,06:51:00,CNR4211386643,canceled by driver,CID351096,eBike,RT Nagar,HSR Layout,,,,Customer related issue,,,433,,0,3.4,3.993771736
21-07-2024 16:24,16:24:00,CNR5828080027,success,CID562246,Prime Plus,Sarjapur Road,Banashankari,287.0,125.0,,,no,,664,upi,24,4.4,4.4
24-07-2024 00:10,00:10:00,CNR5043719137,success,CID638458,Mini,Banashankari,Kammanahalli,98.0,50.0,,,no,,159,upi,40,4.7,4.7
28-07-2024 16:31,16:31:00,CNR2332223815,success,CID557188,Mini,Whitefield,Ramamurthy Nagar,70.0,85.0,,,no,,556,upi,27,4.4,3.2
24-07-2024 02:27,02:27:00,CNR5863244684,success,CID798517,eBike,Hebbal,HSR Layout,252.0,110.0,,,yes,Customer Demand,184,cash,2,3.6,4.4
19-07-2024 22:54,22:54:00,CNR2051641681,success,CID776786,Auto,Ulsoor,Kadugodi,294.0,65.0,,,no,,295,cash,6,4.6,3.2
04-07-2024 00:38,00:38:00,CNR6963252366,success,CID565564,Bike,Yeshwanthpur,Kadugodi,168.0,145.0,,,no,,794,cash,25,3.5,4.0
02-07-2024 22:59,22:59:00,CNR6561084640,success,CID983895,Bike,Kengeri,Magadi Road,301.0,110.0,,,no,,330,cash,27,4.8,4.1
03-07-2024 18:29,18:29:00,CNR8606343558,success,CID193075,Bike,Kadugodi,Yeshwanthpur,63.0,95.0,,,no,,187,upi,34,3.1,3.8
24-07-2024 10:52,10:52:00,CNR6129451090,success,CID579290,Prime Sedan,Shantinagar,Bannerghatta Road,84.0,145.0,,,no,,487,cash,9,4.9,3.8
19-07-2024 23:19,23:19:00,CNR8991153488,canceled by driver,CID563608,eBike,Vijayanagar,Kadugodi,,,,Personal & Car related issue,,,426,,0,3.7,3.993771736
14-07-2024 08:16,08:16:00,CNR3555127202,success,CID334563,Auto,Koramangala,Varthur,105.0,40.0,,,no,,229,cash,15,3.3,5.0
30-07-2024 18:06,18:06:00,CNR2478670622,success,CID381271,Prime Plus,Hennur,Hosur Road,154.0,130.0,,,no,,445,upi,48,4.2,4.6
29-07-2024 12:13,12:13:00,CNR2637746164,success,CID131513,Auto,Hebbal,Majestic,182.0,70.0,,,no,,134,cash,8,3.2,4.0
16-07-2024 10:32,10:32:00,CNR1098685369,success,CID366678,Auto,Basavanagudi,Nagarbhavi,154.0,145.0,,,no,,119,cash,9,4.8,4.0
02-07-2024 18:20,18:20:00,CNR3013333422,driver not found,CID377403,eBike,Kadugodi,Hennur,,,,,,,214,,0,3.9,3.993771736
30-07-2024 09:17,09:17:00,CNR6731320458,success,CID470881,Prime Sedan,Hosur Road,Koramangala,77.0,25.0,,,no,,113,cash,14,3.8,3.6
28-07-2024 10:17,10:17:00,CNR1523677800,canceled by driver,CID967088,Prime SUV,Ramamurthy Nagar,Kammanahalli,,,,Personal & Car related issue,,,362,,0,3.9,3.993771736
09-07-2024 20:36,20:36:00,CNR5683291566,success,CID221217,Prime SUV,Sahakar Nagar,Indiranagar,119.0,25.0,,,no,,545,upi,6,4.3,4.9
11-07-2024 10:28,10:28:00,CNR9411398805,success,CID416695,Prime Plus,Padmanabhanagar,RT Nagar,287.0,95.0,,,no,,498,cash,11,4.6,4.3
15-07-2024 22:51,22:51:00,CNR7845975089,driver not found,CID221620,Bike,RT Nagar,Ulsoor,,,,,,,117,,0,3.6,3.993771736
03-07-2024 22:59,22:59:00,CNR3855977560,canceled by driver,CID634914,Prime Sedan,Hulimavu,Richmond Town,,,,More than permitted people in there,,,230,,0,4.9,3.993771736
25-07-2024 01:44,01:44:00,CNR6774178719,success,CID902361,eBike,KR Puram,Marathahalli,105.0,35.0,,,no,,304,cash,28,4.3,3.0
27-07-2024 13:10,13:10:00,CNR4046969463,canceled by driver,CID788327,Prime Plus,Koramangala,Devanahalli,,,,Personal & Car related issue,,,318,,0,4.3,3.993771736
01-07-2024 21:22,21:22:00,CNR4475747544,success,CID337010,Prime Sedan,Chickpet,Langford Town,259.0,95.0,,,no,,130,cash,18,3.3,4.9
07-07-2024 16:37,16:37:00,CNR5165798104,success,CID831932,Bike,Bannerghatta Road,Koramangala,189.0,75.0,,,no,,419,cash,12,3.8,4.2
05-07-2024 15:15,15:15:00,CNR4392965412,canceled by driver,CID966732,Prime SUV,Kammanahalli,Richmond Town,,,,Customer related issue,,,399,,0,3.5,3.993771736
22-07-2024 19:30,19:30:00,CNR1167401662,driver not found,CID981323,Mini,JP Nagar,Hulimavu,,,,,,,2900,,0,4.0,3.993771736
27-07-2024 11:39,11:39:00,CNR2822610940,success,CID301559,Bike,Mysore Road,Yelahanka,168.0,70.0,,,no,,121,cash,31,4.6,3.1
14-07-2024 01:07,01:07:00,CNR6691577601,success,CID983207,Prime Sedan,MG Road,RT Nagar,189.0,90.0,,,no,,107,upi,27,3.2,3.3
17-07-2024 21:09,21:09:00,CNR9445908039,canceled by customer,CID921864,Mini,Hosur Road,Banashankari,,,Driver is not moving towards pickup location,,,,424,,0,4.1,3.993771736
21-07-2024 20:34,20:34:00,CNR3423157511,canceled by driver,CID704228,Bike,Electronic City,Nagarbhavi,,,,Customer was coughing/sick,,,307,,0,3.5,3.993771736
19-07-2024 17:32,17:32:00,CNR1324239592,success,CID647625,eBike,KR Puram,Kammanahalli,119.0,70.0,,,no,,583,cash,40,4.3,4.2
05-07-2024 01:18,01:18:00,CNR8086928686,canceled by driver,CID506037,Mini,Nagarbhavi,MG Road,,,,Personal & Car related issue,,,325,,0,3.7,3.993771736
22-07-2024 05:44,05:44:00,CNR3412387949,success,CID786300,Prime Sedan,Majestic,Hulimavu,154.0,140.0,,,no,,216,upi,33,3.4,4.5
07-07-2024 06:55,06:55:00,CNR9728294566,canceled by driver,CID444964,Mini,Indiranagar,Whitefield,,,,Customer related issue,,,337,,0,3.9,3.993771736
17-07-2024 21:06,21:06:00,CNR3797886537,success,CID692922,Prime SUV,KR Puram,Yeshwanthpur,196.0,120.0,,,no,,373,cash,26,4.9,4.1
16-07-2024 03:12,03:12:00,CNR2918335042,canceled by customer,CID267651,Bike,Magadi Road,Vijayanagar,,,Change of plans,,,,121,,0,4.6,3.993771736
23-07-2024 08:56,08:56:00,CNR7683288053,success,CID472301,Prime Plus,Vijayanagar,KR Puram,140.0,135.0,,,no,,584,upi,18,3.5,3.3
30-07-2024 04:29,04:29:00,CNR7308621555,canceled by customer,CID255257,Mini,Sahakar Nagar,Whitefield,,,AC is Not working,,,,372,,0,4.6,3.993771736
01-07-2024 23:33,23:33:00,CNR6893200456,canceled by driver,CID590573,Prime SUV,Whitefield,Rajarajeshwari Nagar,,,,Personal & Car related issue,,,482,,0,3.6,3.993771736
28-07-2024 01:48,01:48:00,CNR8506315424,canceled by customer,CID384102,Mini,Hosur Road,Peenya,,,Wrong Address,,,,169,,0,3.4,3.993771736
07-07-2024 05:42,05:42:00,CNR6289456005,driver not found,CID341767,Bike,Malleshwaram,Malleshwaram,,,,,,,655,,0,3.9,3.993771736
26-07-2024 10:10,10:10:00,CNR3652386033,success,CID718764,Bike,Jayanagar,MG Road,119.0,30.0,,,no,,398,upi,4,3.1,3.3
24-07-2024 11:32,11:32:00,CNR7500140086,success,CID711398,Prime SUV,Langford Town,Tumkur Road,154.0,90.0,,,no,,198,cash,2,4.9,3.6
15-07-2024 09:55,09:55:00,CNR9206491878,driver not found,CID219381,Prime Sedan,Rajajinagar,Padmanabhanagar,,,,,,,482,,0,3.9,3.993771736
29-07-2024 03:17,03:17:00,CNR1508971604,success,CID902685,Prime Sedan,Hebbal,BTM Layout,238.0,140.0,,,no,,305,upi,23,4.0,4.4
03-07-2024 15:14,15:14:00,CNR4004898445,canceled by driver,CID501660,Mini,Peenya,Padmanabhanagar,,,,More than permitted people in there,,,294,,0,4.7,3.993771736
06-07-2024 07:14,07:14:00,CNR8826275068,success,CID257693,Prime Sedan,Richmond Town,Tumkur Road,252.0,65.0,,,no,,161,cash,5,4.3,4.0
02-07-2024 13:18,13:18:00,CNR9942066704,canceled by driver,CID908062,Prime Sedan,Yelahanka,Sarjapur Road,,,,Customer related issue,,,404,,0,4.2,3.993771736
01-07-2024 10:09,10:09:00,CNR2361275900,success,CID429569,Auto,Magadi Road,Peenya,126.0,60.0,,,no,,169,cash,12,3.2,3.8
03-07-2024 09:20,09:20:00,CNR4419040819,success,CID644474,Bike,Kengeri,Devanahalli,56.0,45.0,,,no,,501,upi,49,4.8,3.1
07-07-2024 16:41,16:41:00,CNR1911058132,success,CID309575,Mini,Mysore Road,Hosur Road,301.0,125.0,,,no,,101,cash,1,4.3,3.7
20-07-2024 03:47,03:47:00,CNR8926984331,success,CID860681,Auto,Kengeri,Shantinagar,175.0,120.0,,,no,,192,cash,15,4.8,4.5
18-07-2024 12:57,12:57:00,CNR2191224963,canceled by driver,CID702491,Mini,Koramangala,Varthur,,,,More than permitted people in there,,,393,,0,4.1,3.993771736
04-07-2024 21:10,21:10:00,CNR6024993831,canceled by customer,CID689882,eBike,Cox Town,Kadugodi,,,AC is Not working,,,,414,,0,5.0,3.993771736
03-07-2024 04:20,04:20:00,CNR3704418934,canceled by customer,CID679996,Bike,Yeshwanthpur,Malleshwaram,,,Change of plans,,,,1816,,0,3.3,3.993771736
05-07-2024 06:38,06:38:00,CNR6259704301,success,CID228411,Prime Sedan,Jayanagar,HSR Layout,161.0,75.0,,,no,,366,cash,28,3.1,3.2
11-07-2024 00:22,00:22:00,CNR4588889454,driver not found,CID955141,Prime SUV,Rajarajeshwari Nagar,Cox Town,,,,,,,417,,0,4.7,3.993771736
06-07-2024 08:41,08:41:00,CNR9102117353,success,CID226904,Prime Plus,Cox Town,Magadi Road,231.0,135.0,,,no,,2884,upi,48,3.2,4.9
25-07-2024 07:33,07:33:00,CNR9855871509,canceled by driver,CID750118,Prime Sedan,RT Nagar,Mysore Road,,,,Personal & Car related issue,,,371,,0,3.9,3.993771736
30-07-2024 19:29,19:29:00,CNR6491202733,success,CID188757,Mini,Magadi Road,Cox Town,56.0,45.0,,,no,,175,upi,2,4.0,3.3
11-07-2024 12:39,12:39:00,CNR1767970743,success,CID989298,Bike,Peenya,Rajarajeshwari Nagar,70.0,85.0,,,no,,494,upi,28,4.1,3.8
30-07-2024 12:04,12:04:00,CNR6136026561,success,CID233895,eBike,HSR Layout,Bellandur,49.0,100.0,,,no,,441,upi,27,4.1,3.1
23-07-2024 15:34,15:34:00,CNR7642653871,success,CID877855,Prime Sedan,Banashankari,Sarjapur Road,252.0,80.0,,,no,,471,cash,23,3.5,4.6
05-07-2024 21:57,21:57:00,CNR8369636566,success,CID718559,Prime Plus,Indiranagar,Yelahanka,210.0,85.0,,,no,,389,cash,14,3.2,4.6
16-07-2024 09:26,09:26:00,CNR8073437118,canceled by driver,CID580478,eBike,Hennur,Langford Town,,,,Customer related issue,,,202,,0,3.4,3.993771736
08-07-2024 22:13,22:13:00,CNR5116585243,canceled by driver,CID847377,Auto,Tumkur Road,Ulsoor,,,,Customer was coughing/sick,,,253,,0,3.3,3.993771736
09-07-2024 18:33,18:33:00,CNR9699923253,success,CID398168,Prime SUV,Indiranagar,Basavanagudi,217.0,105.0,,,no,,882,cash,43,3.5,4.1
16-07-2024 08:35,08:35:00,CNR1201589640,canceled by customer,CID539191,Prime Sedan,Banashankari,Cox Town,,,Driver asked to cancel,,,,176,,0,4.3,3.993771736
08-07-2024 19:31,19:31:00,CNR1689403754,success,CID515450,Mini,Devanahalli,Hosur Road,259.0,120.0,,,no,,417,upi,24,4.9,3.8
06-07-2024 23:56,23:56:00,CNR1501229480,success,CID323779,Mini,Banashankari,Richmond Town,273.0,55.0,,,no,,130,credit card,41,4.3,4.5
14-07-2024 06:47,06:47:00,CNR8602417067,success,CID771701,Prime SUV,Cox Town,Basavanagudi,168.0,40.0,,,no,,235,upi,17,3.4,3.7
01-07-2024 09:16,09:16:00,CNR5180944150,success,CID200875,Prime Sedan,Magadi Road,Bannerghatta Road,231.0,60.0,,,no,,325,credit card,21,4.1,5.0
05-07-2024 07:57,07:57:00,CNR5569548787,success,CID141634,Prime Plus,Banashankari,Shivajinagar,252.0,40.0,,,no,,290,upi,22,4.0,4.4
04-07-2024 23:51,23:51:00,CNR2826030097,success,CID786912,Bike,Koramangala,Mysore Road,63.0,25.0,,,no,,131,cash,20,4.1,3.1
23-07-2024 18:37,18:37:00,CNR4887495881,canceled by customer,CID916150,Prime SUV,Chamarajpet,Ramamurthy Nagar,,,AC is Not working,,,,148,,0,3.6,3.993771736
25-07-2024 02:41,02:41:00,CNR4946474476,canceled by customer,CID605609,Bike,Chamarajpet,BTM Layout,,,AC is Not working,,,,463,,0,3.8,3.993771736
24-07-2024 05:57,05:57:00,CNR5414099759,success,CID387411,Prime Sedan,Rajajinagar,Ramamurthy Nagar,161.0,140.0,,,no,,339,upi,17,3.0,3.4
08-07-2024 20:17,20:17:00,CNR2568139914,driver not found,CID878056,Prime SUV,Whitefield,RT Nagar,,,,,,,314,,0,3.5,3.993771736
22-07-2024 03:32,03:32:00,CNR8892975500,success,CID485817,Bike,Rajarajeshwari Nagar,Sahakar Nagar,91.0,145.0,,,no,,512,cash,48,3.1,4.2
19-07-2024 14:31,14:31:00,CNR7552726236,driver not found,CID398384,Prime Plus,Magadi Road,Chickpet,,,,,,,443,,0,4.4,3.993771736
03-07-2024 21:45,21:45:00,CNR1200026621,success,CID233911,Prime SUV,Chickpet,Tumkur Road,266.0,85.0,,,no,,1467,upi,32,3.2,3.5
04-07-2024 02:26,02:26:00,CNR4187447284,driver not found,CID657255,Prime SUV,Ramamurthy Nagar,RT Nagar,,,,,,,353,,0,5.0,3.993771736
01-07-2024 07:28,07:28:00,CNR3659491874,success,CID573670,Auto,KR Puram,Bannerghatta Road,154.0,110.0,,,no,,444,upi,1,4.9,4.1
17-07-2024 07:05,07:05:00,CNR3623533429,success,CID447644,Prime Plus,Basavanagudi,Yeshwanthpur,210.0,55.0,,,no,,476,upi,23,4.0,4.9
13-07-2024 20:08,20:08:00,CNR3824632577,canceled by driver,CID713810,Bike,Sahakar Nagar,Koramangala,,,,Personal & Car related issue,,,142,,0,3.5,3.993771736
24-07-2024 06:37,06:37:00,CNR2817233926,success,CID620466,eBike,Kengeri,Koramangala,154.0,145.0,,,no,,471,upi,26,4.6,3.8
13-07-2024 11:05,11:05:00,CNR2091398962,success,CID935203,eBike,Bannerghatta Road,Indiranagar,252.0,40.0,,,no,,382,cash,21,4.8,4.2
01-07-2024 00:31,00:31:00,CNR5220085842,canceled by driver,CID775449,Prime Sedan,Rajajinagar,Bellandur,,,,Personal & Car related issue,,,401,,0,3.0,3.993771736
28-07-2024 10:43,10:43:00,CNR9795770576,success,CID518512,Auto,Yelahanka,Basavanagudi,161.0,30.0,,,no,,148,cash,18,4.4,4.1
15-07-2024 19:16,19:16:00,CNR4627809411,success,CID463284,Auto,Shivajinagar,Electronic City,119.0,100.0,,,no,,204,upi,11,3.5,3.4
17-07-2024 11:21,11:21:00,CNR4003939102,success,CID193230,Mini,Varthur,Tumkur Road,168.0,110.0,,,no,,666,cash,9,5.0,3.0
30-07-2024 05:53,05:53:00,CNR1308261538,success,CID605780,eBike,Richmond Town,Rajarajeshwari Nagar,126.0,60.0,,,no,,425,upi,5,3.8,4.4
17-07-2024 08:58,08:58:00,CNR1556710084,success,CID201508,Prime Sedan,RT Nagar,JP Nagar,154.0,105.0,,,no,,172,cash,41,3.0,4.2
27-07-2024 09:22,09:22:00,CNR4639016703,success,CID649293,Prime Plus,Langford Town,Nagarbhavi,98.0,50.0,,,no,,398,cash,35,3.2,3.5
07-07-2024 21:53,21:53:00,CNR3136156514,canceled by customer,CID270149,Prime Plus,Indiranagar,Sarjapur Road,,,Wrong Address,,,,741,,0,3.0,3.993771736
24-07-2024 09:47,09:47:00,CNR6635680436,driver not found,CID740522,Prime Plus,Devanahalli,Jayanagar,,,,,,,446,,0,3.0,3.993771736
16-07-2024 01:47,01:47:00,CNR6522259243,canceled by driver,CID499536,Prime Sedan,Tumkur Road,Chamarajpet,,,,More than permitted people in there,,,315,,0,4.3,3.993771736
20-07-2024 02:52,02:52:00,CNR9257492650,success,CID288060,Bike,MG Road,Shantinagar,112.0,125.0,,,no,,470,cash,38,4.4,4.2
20-07-2024 04:03,04:03:00,CNR9054081319,success,CID723227,Auto,JP Nagar,Bannerghatta Road,161.0,40.0,,,no,,106,upi,7,3.3,4.9
04-07-2024 03:47,03:47:00,CNR3186546295,success,CID529533,Prime Plus,Koramangala,Bannerghatta Road,119.0,135.0,,,no,,1468,cash,31,3.7,4.2
11-07-2024 15:19,15:19:00,CNR5237090288,canceled by driver,CID422022,Prime SUV,Kadugodi,Jayanagar,,,,Personal & Car related issue,,,408,,0,3.5,3.993771736
04-07-2024 01:18,01:18:00,CNR9526078867,success,CID900085,eBike,HSR Layout,Hulimavu,294.0,95.0,,,yes,Customer Demand,1805,upi,4,4.7,4.0
03-07-2024 13:51,13:51:00,CNR2055496400,canceled by customer,CID734557,Auto,Mysore Road,Sahakar Nagar,,,Driver asked to cancel,,,,2925,,0,4.4,3.993771736
22-07-2024 00:45,00:45:00,CNR1352748737,driver not found,CID392228,Prime Sedan,Hebbal,Frazer Town,,,,,,,1048,,0,4.8,3.993771736
29-07-2024 18:24,18:24:00,CNR8505998754,success,CID393226,Mini,Marathahalli,Shivajinagar,112.0,130.0,,,no,,360,upi,1,4.9,4.7
08-07-2024 14:26,14:26:00,CNR3848737052,canceled by customer,CID999015,Mini,Varthur,Kengeri,,,Driver is not moving towards pickup location,,,,341,,0,3.5,3.993771736
27-07-2024 08:42,08:42:00,CNR3022399674,success,CID791723,eBike,Sarjapur Road,Peenya,287.0,55.0,,,no,,310,cash,2,3.7,4.9
15-07-2024 22:10,22:10:00,CNR4201304521,success,CID207572,eBike,Kammanahalli,Frazer Town,63.0,105.0,,,no,,1289,cash,3,4.6,3.3
08-07-2024 18:55,18:55:00,CNR9511092010,success,CID643112,Mini,Majestic,KR Puram,287.0,80.0,,,no,,1540,upi,12,3.2,4.6
24-07-2024 16:00,16:00:00,CNR8110334234,success,CID107282,Prime Plus,MG Road,Hennur,294.0,50.0,,,no,,745,cash,3,4.0,4.7
19-07-2024 08:32,08:32:00,CNR1820951934,canceled by customer,CID228355,Prime SUV,Kammanahalli,Hosur Road,,,Driver asked to cancel,,,,459,,0,3.5,3.993771736
11-07-2024 02:28,02:28:00,CNR3295449162,success,CID182011,Prime SUV,Indiranagar,JP Nagar,126.0,45.0,,,no,,313,cash,38,3.3,3.3
04-07-2024 01:18,01:18:00,CNR8642502474,canceled by driver,CID252880,Prime Sedan,Hebbal,Koramangala,,,,Customer was coughing/sick,,,130,,0,3.0,3.993771736
04-07-2024 13:30,13:30:00,CNR9405769135,success,CID841846,eBike,Peenya,Padmanabhanagar,168.0,115.0,,,no,,517,cash,14,3.3,4.7
27-07-2024 22:55,22:55:00,CNR2179333461,success,CID159326,Bike,Nagarbhavi,Vijayanagar,147.0,90.0,,,no,,332,upi,31,4.6,4.3
01-07-2024 17:11,17:11:00,CNR7446430391,success,CID220370,eBike,Mysore Road,Marathahalli,224.0,45.0,,,no,,496,cash,40,4.1,3.1
28-07-2024 23:40,23:40:00,CNR2050487810,canceled by driver,CID376747,Prime SUV,Kengeri,Mysore Road,,,,Customer related issue,,,145,,0,4.2,3.993771736
07-07-2024 11:54,11:54:00,CNR9970948492,success,CID758267,Prime Sedan,Kammanahalli,Sahakar Nagar,112.0,100.0,,,no,,229,cash,7,3.3,4.7
08-07-2024 16:01,16:01:00,CNR3011053515,canceled by driver,CID131209,Bike,Rajajinagar,JP Nagar,,,,Personal & Car related issue,,,470,,0,4.5,3.993771736
29-07-2024 05:16,05:16:00,CNR4591666574,success,CID229257,eBike,Ulsoor,Kengeri,196.0,115.0,,,no,,278,upi,48,4.1,4.2
28-07-2024 07:15,07:15:00,CNR1610148184,success,CID131708,Mini,Sahakar Nagar,Kammanahalli,49.0,50.0,,,no,,790,upi,16,3.4,3.1
16-07-2024 03:48,03:48:00,CNR4526799105,driver not found,CID880836,Prime SUV,Cox Town,Rajajinagar,,,,,,,941,,0,3.9,3.993771736
07-07-2024 14:33,14:33:00,CNR7697944209,driver not found,CID199182,Auto,Jayanagar,Shivajinagar,,,,,,,2801,,0,5.0,3.993771736
19-07-2024 17:53,17:53:00,CNR7154043084,success,CID391013,Auto,Marathahalli,Indiranagar,140.0,115.0,,,yes,Customer Demand,525,upi,11,3.1,4.5
20-07-2024 20:07,20:07:00,CNR9283642129,canceled by driver,CID276282,Prime SUV,RT Nagar,RT Nagar,,,,Personal & Car related issue,,,433,,0,4.7,3.993771736
21-07-2024 13:56,13:56:00,CNR4676896526,canceled by driver,CID494856,Auto,Varthur,Marathahalli,,,,Customer related issue,,,376,,0,4.1,3.993771736
14-07-2024 20:29,20:29:00,CNR1615053684,success,CID180831,Mini,KR Puram,Ulsoor,252.0,140.0,,,no,,346,cash,13,4.5,4.1
02-07-2024 16:06,16:06:00,CNR7734380067,canceled by driver,CID853726,Prime SUV,Koramangala,JP Nagar,,,,More than permitted people in there,,,260,,0,3.1,3.993771736
19-07-2024 20:42,20:42:00,CNR4851775364,success,CID438573,Bike,Jayanagar,Chickpet,91.0,50.0,,,no,,213,cash,14,3.5,3.8
17-07-2024 15:07,15:07:00,CNR7896256729,success,CID279281,Mini,Banashankari,Kengeri,210.0,145.0,,,no,,286,cash,13,4.7,3.8
02-07-2024 19:25,19:25:00,CNR7042244136,success,CID998521,Prime Plus,Marathahalli,Sahakar Nagar,126.0,30.0,,,no,,156,cash,25,3.6,3.4
06-07-2024 07:59,07:59:00,CNR7908519469,success,CID357963,eBike,Nagarbhavi,KR Puram,301.0,75.0,,,no,,757,credit card,30,3.9,4.7
11-07-2024 04:46,04:46:00,CNR1121889731,success,CID208336,Prime Sedan,Devanahalli,Mysore Road,301.0,60.0,,,no,,390,cash,42,3.8,4.0
18-07-2024 15:01,15:01:00,CNR3193710797,success,CID467902,Prime Sedan,Padmanabhanagar,Richmond Town,161.0,120.0,,,yes,Other Issue,976,upi,27,4.6,4.3
08-07-2024 03:32,03:32:00,CNR9772059065,success,CID811485,Bike,Shantinagar,Rajajinagar,210.0,35.0,,,no,,683,cash,14,4.7,3.4
29-07-2024 21:12,21:12:00,CNR6820098709,canceled by driver,CID678710,eBike,Sahakar Nagar,Mysore Road,,,,Personal & Car related issue,,,329,,0,3.4,3.993771736
24-07-2024 15:36,15:36:00,CNR9590135968,success,CID652106,eBike,Yeshwanthpur,Tumkur Road,105.0,60.0,,,no,,999,upi,43,4.5,4.2
08-07-2024 18:08,18:08:00,CNR4053893416,success,CID708547,Auto,Vijayanagar,Rajarajeshwari Nagar,259.0,30.0,,,no,,283,upi,7,3.4,3.4
18-07-2024 15:06,15:06:00,CNR5706980210,success,CID228167,eBike,Malleshwaram,Indiranagar,168.0,120.0,,,no,,463,cash,15,3.8,3.6
